행정구역별,산업별,종사자규모별,사업체수 (개),종사자수 (명)
대전,보건업 및 사회복지 서비스업(86~87),계,4964,61810
대전,보건업 및 사회복지 서비스업(86~87),1 - 4명,2093,6142
대전,보건업 및 사회복지 서비스업(86~87),5 - 9명,1724,10883
대전,보건업 및 사회복지 서비스업(86~87),10 - 19명,648,8451
대전,보건업 및 사회복지 서비스업(86~87),20 - 49명,324,9747
대전,보건업 및 사회복지 서비스업(86~87),50 - 99명,113,7731
대전,보건업 및 사회복지 서비스업(86~87),100 - 299명,53,8550
대전,보건업 및 사회복지 서비스업(86~87),300 - 499명,2,X
대전,보건업 및 사회복지 서비스업(86~87),500 - 999명,3,2212
대전,보건업 및 사회복지 서비스업(86~87),1000명 이상,4,7299
대전,"예술, 스포츠 및 여가관련 서비스업(90~91)",계,3856,11565
대전,"예술, 스포츠 및 여가관련 서비스업(90~91)",1 - 4명,3468,6028
대전,"예술, 스포츠 및 여가관련 서비스업(90~91)",5 - 9명,270,1692
대전,"예술, 스포츠 및 여가관련 서비스업(90~91)",10 - 19명,70,916
대전,"예술, 스포츠 및 여가관련 서비스업(90~91)",20 - 49명,27,836
대전,"예술, 스포츠 및 여가관련 서비스업(90~91)",50 - 99명,14,920
대전,"예술, 스포츠 및 여가관련 서비스업(90~91)",100 - 299명,7,1173
대전,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",계,13317,27927
대전,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",1 - 4명,12464,17444
대전,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",5 - 9명,541,3437
대전,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",10 - 19명,198,2609
대전,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",20 - 49명,95,2786
대전,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",50 - 99명,13,845
대전,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",100 - 299명,6,806
울산,전체 산업,계,85662,527085
울산,전체 산업,1 - 4명,69669,122385
울산,전체 산업,5 - 9명,8979,57505
울산,전체 산업,10 - 19명,3449,45728
울산,전체 산업,20 - 49명,2200,67152
울산,전체 산업,50 - 99명,904,61584
울산,전체 산업,100 - 299명,363,55288
울산,전체 산업,300 - 499명,42,15450
울산,전체 산업,500 - 999명,34,23854
울산,전체 산업,1000명 이상,22,78139
울산,"농업, 임업 및 어업(01~03)",계,34,186
울산,"농업, 임업 및 어업(01~03)",1 - 4명,22,49
울산,"농업, 임업 및 어업(01~03)",5 - 9명,7,50
울산,"농업, 임업 및 어업(01~03)",10 - 19명,3,40
울산,"농업, 임업 및 어업(01~03)",20 - 49명,2,X
울산,광업(05~08),계,21,339
울산,광업(05~08),1 - 4명,6,11
울산,광업(05~08),5 - 9명,5,35
울산,광업(05~08),10 - 19명,5,79
울산,광업(05~08),20 - 49명,4,147
울산,광업(05~08),50 - 99명,1,X
울산,제조업(10~34),계,7299,175990
울산,제조업(10~34),1 - 4명,4211,8000
울산,제조업(10~34),5 - 9명,1300,9092
울산,제조업(10~34),10 - 19명,536,7498
울산,제조업(10~34),20 - 49명,672,20833
울산,제조업(10~34),50 - 99명,356,24652
울산,제조업(10~34),100 - 299명,183,26558
울산,제조업(10~34),300 - 499명,15,5687
울산,제조업(10~34),500 - 999명,14,9761
울산,제조업(10~34),1000명 이상,12,63909
울산,"전기, 가스, 증기 및 공기조절 공급업(35)",계,39,2471
울산,"전기, 가스, 증기 및 공기조절 공급업(35)",1 - 4명,20,23
울산,"전기, 가스, 증기 및 공기조절 공급업(35)",5 - 9명,4,28
울산,"전기, 가스, 증기 및 공기조절 공급업(35)",10 - 19명,5,73
울산,"전기, 가스, 증기 및 공기조절 공급업(35)",20 - 49명,3,128
울산,"전기, 가스, 증기 및 공기조절 공급업(35)",50 - 99명,1,X
울산,"전기, 가스, 증기 및 공기조절 공급업(35)",100 - 299명,4,681
울산,"전기, 가스, 증기 및 공기조절 공급업(35)",300 - 499명,1,X
울산,"전기, 가스, 증기 및 공기조절 공급업(35)",1000명 이상,1,X
울산,"수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",계,202,2092
울산,"수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",1 - 4명,97,200
울산,"수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",5 - 9명,31,209
울산,"수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",10 - 19명,43,585
울산,"수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",20 - 49명,27,839
울산,"수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",50 - 99명,4,259
울산,건설업(41~42),계,3263,36403
울산,건설업(41~42),1 - 4명,1818,4045
울산,건설업(41~42),5 - 9명,716,4675
울산,건설업(41~42),10 - 19명,435,5673
울산,건설업(41~42),20 - 49명,211,6133
울산,건설업(41~42),50 - 99명,42,2838
울산,건설업(41~42),100 - 299명,31,5298
울산,건설업(41~42),300 - 499명,3,1070
울산,건설업(41~42),500 - 999명,4,2681
울산,건설업(41~42),1000명 이상,3,3990
울산,도매 및 소매업(45~47),계,20248,57109
울산,도매 및 소매업(45~47),1 - 4명,17989,32415
울산,도매 및 소매업(45~47),5 - 9명,1645,10124
울산,도매 및 소매업(45~47),10 - 19명,408,5369
울산,도매 및 소매업(45~47),20 - 49명,166,4854
울산,도매 및 소매업(45~47),50 - 99명,24,1517
울산,도매 및 소매업(45~47),100 - 299명,15,2282
울산,도매 및 소매업(45~47),500 - 999명,1,X
울산,운수 및 창고업(49~52),계,7536,24396
울산,운수 및 창고업(49~52),1 - 4명,6901,7635
울산,운수 및 창고업(49~52),5 - 9명,231,1492
울산,운수 및 창고업(49~52),10 - 19명,168,2213
울산,운수 및 창고업(49~52),20 - 49명,147,4613
울산,운수 및 창고업(49~52),50 - 99명,65,4256
울산,운수 및 창고업(49~52),100 - 299명,21,3225
울산,운수 및 창고업(49~52),300 - 499명,3,962
울산,숙박 및 음식점업(55~56),계,18901,52625
울산,숙박 및 음식점업(55~56),1 - 4명,16772,33400
울산,숙박 및 음식점업(55~56),5 - 9명,1788,10980
울산,숙박 및 음식점업(55~56),10 - 19명,264,3247
울산,숙박 및 음식점업(55~56),20 - 49명,61,1814
울산,숙박 및 음식점업(55~56),50 - 99명,10,664
울산,숙박 및 음식점업(55~56),100 - 299명,2,X
울산,숙박 및 음식점업(55~56),300 - 499명,2,X
울산,숙박 및 음식점업(55~56),500 - 999명,2,X
울산,정보통신업(58~63),계,343,3765
울산,정보통신업(58~63),1 - 4명,203,443
울산,정보통신업(58~63),5 - 9명,59,396
울산,정보통신업(58~63),10 - 19명,39,501
울산,정보통신업(58~63),20 - 49명,28,959
울산,정보통신업(58~63),50 - 99명,9,701
울산,정보통신업(58~63),100 - 299명,5,765
울산,금융 및 보험업(64~66),계,941,14898
울산,금융 및 보험업(64~66),1 - 4명,251,583
울산,금융 및 보험업(64~66),5 - 9명,250,1722
울산,금융 및 보험업(64~66),10 - 19명,233,2999
울산,금융 및 보험업(64~66),20 - 49명,167,5135
울산,금융 및 보험업(64~66),50 - 99명,37,2233
울산,금융 및 보험업(64~66),100 - 299명,1,X
울산,금융 및 보험업(64~66),500 - 999명,1,X
울산,금융 및 보험업(64~66),1000명 이상,1,X
울산,부동산업(68),계,3151,9820
울산,부동산업(68),1 - 4명,2761,4443
울산,부동산업(68),5 - 9명,246,1550
울산,부동산업(68),10 - 19명,96,1264
울산,부동산업(68),20 - 49명,37,1030
울산,부동산업(68),50 - 99명,9,639
울산,부동산업(68),300 - 499명,1,X
울산,부동산업(68),500 - 999명,1,X
울산,"전문, 과학 및 기술 서비스업(70~73)",계,1897,16213
울산,"전문, 과학 및 기술 서비스업(70~73)",1 - 4명,1273,2683
울산,"전문, 과학 및 기술 서비스업(70~73)",5 - 9명,354,2265
울산,"전문, 과학 및 기술 서비스업(70~73)",10 - 19명,142,1829
울산,"전문, 과학 및 기술 서비스업(70~73)",20 - 49명,86,2649
울산,"전문, 과학 및 기술 서비스업(70~73)",50 - 99명,26,1789
울산,"전문, 과학 및 기술 서비스업(70~73)",100 - 299명,10,1538
울산,"전문, 과학 및 기술 서비스업(70~73)",300 - 499명,4,1583
울산,"전문, 과학 및 기술 서비스업(70~73)",500 - 999명,2,X
울산,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",계,1519,18757
울산,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",1 - 4명,993,1875
울산,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",5 - 9명,185,1200
울산,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",10 - 19명,144,2034
울산,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",20 - 49명,126,3896
울산,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",50 - 99명,42,2634
울산,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",100 - 299명,25,4273
울산,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",300 - 499명,2,X
울산,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",500 - 999명,1,X
울산,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",1000명 이상,1,X
울산,"공공행정, 국방 및 사회보장 행정(84)",계,207,13795
울산,"공공행정, 국방 및 사회보장 행정(84)",1 - 4명,9,14
울산,"공공행정, 국방 및 사회보장 행정(84)",5 - 9명,21,150
울산,"공공행정, 국방 및 사회보장 행정(84)",10 - 19명,58,832
울산,"공공행정, 국방 및 사회보장 행정(84)",20 - 49명,79,2223
울산,"공공행정, 국방 및 사회보장 행정(84)",50 - 99명,16,1097
울산,"공공행정, 국방 및 사회보장 행정(84)",100 - 299명,13,2238
울산,"공공행정, 국방 및 사회보장 행정(84)",300 - 499명,4,1385
울산,"공공행정, 국방 및 사회보장 행정(84)",500 - 999명,6,4425
울산,"공공행정, 국방 및 사회보장 행정(84)",1000명 이상,1,X
울산,교육 서비스업(85),계,4838,34878
울산,교육 서비스업(85),1 - 4명,3754,6703
울산,교육 서비스업(85),5 - 9명,533,3406
울산,교육 서비스업(85),10 - 19명,228,3017
울산,교육 서비스업(85),20 - 49명,132,4234
울산,교육 서비스업(85),50 - 99명,171,11819
울산,교육 서비스업(85),100 - 299명,15,2019
울산,교육 서비스업(85),300 - 499명,2,X
울산,교육 서비스업(85),500 - 999명,1,X
울산,교육 서비스업(85),1000명 이상,2,X
울산,보건업 및 사회복지 서비스업(86~87),계,2894,36678
울산,보건업 및 사회복지 서비스업(86~87),1 - 4명,1098,3308
울산,보건업 및 사회복지 서비스업(86~87),5 - 9명,1038,6558
울산,보건업 및 사회복지 서비스업(86~87),10 - 19명,470,6223
울산,보건업 및 사회복지 서비스업(86~87),20 - 49명,170,5208
울산,보건업 및 사회복지 서비스업(86~87),50 - 99명,81,5719
울산,보건업 및 사회복지 서비스업(86~87),100 - 299명,30,4751
울산,보건업 및 사회복지 서비스업(86~87),300 - 499명,5,1718
울산,보건업 및 사회복지 서비스업(86~87),500 - 999명,1,X
울산,보건업 및 사회복지 서비스업(86~87),1000명 이상,1,X
울산,"예술, 스포츠 및 여가관련 서비스업(90~91)",계,3108,8567
울산,"예술, 스포츠 및 여가관련 서비스업(90~91)",1 - 4명,2836,4656
울산,"예술, 스포츠 및 여가관련 서비스업(90~91)",5 - 9명,192,1196
울산,"예술, 스포츠 및 여가관련 서비스업(90~91)",10 - 19명,41,534
울산,"예술, 스포츠 및 여가관련 서비스업(90~91)",20 - 49명,27,862
울산,"예술, 스포츠 및 여가관련 서비스업(90~91)",50 - 99명,6,383
울산,"예술, 스포츠 및 여가관련 서비스업(90~91)",100 - 299명,6,936
울산,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",계,9221,18103
울산,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",1 - 4명,8655,11899
울산,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",5 - 9명,374,2377
울산,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",10 - 19명,131,1718
울산,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",20 - 49명,55,1548
울산,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",50 - 99명,4,259
울산,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",100 - 299명,2,X
세종,전체 산업,계,15871,115585
세종,전체 산업,1 - 4명,12065,23018
세종,전체 산업,5 - 9명,2135,13542
세종,전체 산업,10 - 19명,903,11765
세종,전체 산업,20 - 49명,477,14672
세종,전체 산업,50 - 99명,157,11033
세종,전체 산업,100 - 299명,87,13640
세종,전체 산업,300 - 499명,22,7994
세종,전체 산업,500 - 999명,20,13418
세종,전체 산업,1000명 이상,5,6503
세종,"농업, 임업 및 어업(01~03)",계,15,70
세종,"농업, 임업 및 어업(01~03)",1 - 4명,10,19
세종,"농업, 임업 및 어업(01~03)",5 - 9명,3,18
세종,"농업, 임업 및 어업(01~03)",10 - 19명,2,X
세종,광업(05~08),계,9,116
세종,광업(05~08),1 - 4명,1,X
세종,광업(05~08),5 - 9명,4,31
세종,광업(05~08),10 - 19명,2,X
세종,광업(05~08),20 - 49명,2,X
세종,제조업(10~34),계,1233,20248
세종,제조업(10~34),1 - 4명,704,1514
세종,제조업(10~34),5 - 9명,215,1420
세종,제조업(10~34),10 - 19명,131,1772
세종,제조업(10~34),20 - 49명,108,3513
세종,제조업(10~34),50 - 99명,41,2888
세종,제조업(10~34),100 - 299명,24,3856
세종,제조업(10~34),300 - 499명,6,2095
세종,제조업(10~34),500 - 999명,3,1815
세종,제조업(10~34),1000명 이상,1,X
세종,"전기, 가스, 증기 및 공기조절 공급업(35)",계,14,483
세종,"전기, 가스, 증기 및 공기조절 공급업(35)",1 - 4명,7,11
세종,"전기, 가스, 증기 및 공기조절 공급업(35)",5 - 9명,2,X
세종,"전기, 가스, 증기 및 공기조절 공급업(35)",20 - 49명,2,X
세종,"전기, 가스, 증기 및 공기조절 공급업(35)",50 - 99명,1,X
세종,"전기, 가스, 증기 및 공기조절 공급업(35)",100 - 299명,2,X
세종,"수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",계,64,562
세종,"수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",1 - 4명,30,71
세종,"수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",5 - 9명,19,125
세종,"수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",10 - 19명,8,109
세종,"수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",20 - 49명,6,177
세종,"수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",50 - 99명,1,X
세종,건설업(41~42),계,544,6350
세종,건설업(41~42),1 - 4명,243,567
세종,건설업(41~42),5 - 9명,142,926
세종,건설업(41~42),10 - 19명,109,1411
세종,건설업(41~42),20 - 49명,32,925
세종,건설업(41~42),50 - 99명,11,729
세종,건설업(41~42),100 - 299명,5,754
세종,건설업(41~42),300 - 499명,1,X
세종,건설업(41~42),500 - 999명,1,X
세종,도매 및 소매업(45~47),계,2963,8811
세종,도매 및 소매업(45~47),1 - 4명,2590,4791
세종,도매 및 소매업(45~47),5 - 9명,266,1644
세종,도매 및 소매업(45~47),10 - 19명,82,1029
세종,도매 및 소매업(45~47),20 - 49명,20,550
세종,도매 및 소매업(45~47),50 - 99명,2,X
세종,도매 및 소매업(45~47),100 - 299명,2,X
세종,도매 및 소매업(45~47),300 - 499명,1,X
세종,운수 및 창고업(49~52),계,942,3630
세종,운수 및 창고업(49~52),1 - 4명,865,952
세종,운수 및 창고업(49~52),5 - 9명,19,128
세종,운수 및 창고업(49~52),10 - 19명,26,364
세종,운수 및 창고업(49~52),20 - 49명,17,583
세종,운수 및 창고업(49~52),50 - 99명,11,788
세종,운수 및 창고업(49~52),100 - 299명,3,459
세종,운수 및 창고업(49~52),300 - 499명,1,X
세종,숙박 및 음식점업(55~56),계,3452,10997
세종,숙박 및 음식점업(55~56),1 - 4명,2818,6244
세종,숙박 및 음식점업(55~56),5 - 9명,530,3293
세종,숙박 및 음식점업(55~56),10 - 19명,92,1138
세종,숙박 및 음식점업(55~56),20 - 49명,12,322
세종,정보통신업(58~63),계,160,1312
세종,정보통신업(58~63),1 - 4명,113,246
세종,정보통신업(58~63),5 - 9명,19,116
세종,정보통신업(58~63),10 - 19명,13,169
세종,정보통신업(58~63),20 - 49명,12,346
세종,정보통신업(58~63),50 - 99명,1,X
세종,정보통신업(58~63),100 - 299명,2,X
세종,금융 및 보험업(64~66),계,179,1803
세종,금융 및 보험업(64~66),1 - 4명,71,175
세종,금융 및 보험업(64~66),5 - 9명,55,360
세종,금융 및 보험업(64~66),10 - 19명,31,415
세종,금융 및 보험업(64~66),20 - 49명,19,551
세종,금융 및 보험업(64~66),50 - 99명,2,X
세종,금융 및 보험업(64~66),100 - 299명,1,X
세종,부동산업(68),계,1369,4142
세종,부동산업(68),1 - 4명,1177,1948
세종,부동산업(68),5 - 9명,120,771
세종,부동산업(68),10 - 19명,61,790
세종,부동산업(68),20 - 49명,9,290
세종,부동산업(68),50 - 99명,1,X
세종,부동산업(68),100 - 299명,1,X
세종,"전문, 과학 및 기술 서비스업(70~73)",계,444,6130
세종,"전문, 과학 및 기술 서비스업(70~73)",1 - 4명,304,600
세종,"전문, 과학 및 기술 서비스업(70~73)",5 - 9명,82,536
세종,"전문, 과학 및 기술 서비스업(70~73)",10 - 19명,20,266
